time,key
2021-02-05T16:35:07.141,"{'W'}"
2021-02-05T16:35:07.145,"{'W'}"
2021-02-05T16:35:07.149,"{'W'}"
2021-02-05T16:35:07.153,"{'W'}"
2021-02-05T16:35:07.158,"{'W'}"
2021-02-05T16:35:07.161,"{'W'}"
2021-02-05T16:35:07.166,"{'W'}"
2021-02-05T16:35:07.170,"{'W'}"
2021-02-05T16:35:07.174,"{'W'}"
2021-02-05T16:35:07.178,"{'W'}"
2021-02-05T16:35:07.181,"{'W'}"
2021-02-05T16:35:07.186,"{'W'}"
2021-02-05T16:35:07.190,"{'W'}"
2021-02-05T16:35:07.196,"{'W'}"
2021-02-05T16:35:07.200,"{'W'}"
2021-02-05T16:35:07.204,"{'W'}"
2021-02-05T16:35:07.208,"{'W'}"
2021-02-05T16:35:07.211,"{'W'}"
2021-02-05T16:35:07.218,"{'W'}"
2021-02-05T16:35:07.223,"{'W'}"
2021-02-05T16:35:07.227,"{'W'}"
2021-02-05T16:35:07.231,"{'W'}"
2021-02-05T16:35:07.236,"{'W'}"
2021-02-05T16:35:07.239,"{'W'}"
2021-02-05T16:35:07.244,"{'W'}"
2021-02-05T16:35:07.247,"{'W'}"
2021-02-05T16:35:07.252,"{'W'}"
2021-02-05T16:35:07.256,"{'W'}"
2021-02-05T16:35:07.261,"{'W'}"
2021-02-05T16:35:07.264,"{'W'}"
2021-02-05T16:35:07.269,"{'W'}"
2021-02-05T16:35:07.274,"{'W'}"
2021-02-05T16:35:07.278,"{'W'}"
2021-02-05T16:35:07.282,"{'W'}"
2021-02-05T16:35:07.286,"{'W'}"
2021-02-05T16:35:07.289,"{'W'}"
2021-02-05T16:35:07.293,"{'W'}"
2021-02-05T16:35:07.298,"{'W'}"
2021-02-05T16:35:07.302,"{'W'}"
2021-02-05T16:35:07.307,"{'W'}"
2021-02-05T16:35:07.310,"{'W'}"
2021-02-05T16:35:07.314,"{'W'}"
2021-02-05T16:35:07.318,"{'W'}"
2021-02-05T16:35:07.323,"{'W'}"
2021-02-05T16:35:07.327,"{'W'}"
2021-02-05T16:35:07.331,"{'W'}"
2021-02-05T16:35:07.335,"{'W'}"
2021-02-05T16:35:07.339,"{'W'}"
2021-02-05T16:35:07.343,"{'W'}"
2021-02-05T16:35:07.347,"{'W'}"
2021-02-05T16:35:07.352,"{'W'}"
2021-02-05T16:35:07.356,"{'W'}"
2021-02-05T16:35:07.360,"{}"
2021-02-05T16:35:07.364,"{}"
2021-02-05T16:35:07.369,"{}"
2021-02-05T16:35:07.373,"{}"
2021-02-05T16:35:07.377,"{}"
2021-02-05T16:35:07.382,"{}"
2021-02-05T16:35:07.385,"{}"
2021-02-05T16:35:07.389,"{}"
2021-02-05T16:35:07.393,"{}"
2021-02-05T16:35:07.397,"{}"
2021-02-05T16:35:07.402,"{}"
2021-02-05T16:35:07.407,"{}"
2021-02-05T16:35:07.410,"{}"
2021-02-05T16:35:07.416,"{}"
2021-02-05T16:35:07.421,"{}"
2021-02-05T16:35:07.426,"{}"
